id,is_iceberg
b7e74bcf,0.7010413
8a36acfd,0.57514274
d2e5b493,0.9720782
bd88797b,2.9173611e-06
78566a26,0.0018382072
32449528,0.3288046
5f6ffdad,0.047374338
38bdc33c,0.63471067
f88a9ed3,0.6324965
c1fe2103,7.4248936e-05
63f7ddd9,0.007239908
97e123d2,0.07991415
7d078228,0.14747009
6b43e60f,0.9818828
e07665a4,0.16559249
4da0c147,0.0005083382
1d2474a1,0.21266627
f39a3050,0.0055072606
aaeb3f89,0.040649056
daa3d1e9,0.10206798
23cad3ed,0.88215363
dc8fd92d,0.31205785
994a2787,4.2582835e-07
5009ce8c,0.76796675
95ba90c7,2.608301e-06
bb176f20,3.8669987e-10
57ccd603,0.32158393
c3767f5b,0.7635906
076492b4,0.0036584735
68864007,0.61478657
fb124dd7,0.62979627
c59fbfc0,1.6446932e-13
ddce9f51,0.74388504
c459dbf6,0.76328146
1a39b44e,0.6257953
a31f8519,6.956822e-10
29ff4d55,0.0005916655
c0a87a44,0.69264877
aa07ea34,5.2179776e-06
ed7b77f3,0.74352115
ccb10918,0.899671
aba1f2cc,0.00076442957
0c4b7ce6,0.12397587
26a29fae,5.52331e-10
6a1a9b91,0.11123997
fda0d9b3,8.3248015e-05
2f7da2f9,0.3197583
948317c5,0.11240566
df315de0,0.013931125
51762e5e,0.8920948
9be1f9d4,0.60667026
b20f16ca,0.14565933
24f677ab,0.72609925
19d36f67,3.0851884e-13
db098e36,0.96470755
3ab323b5,0.21201885
db204654,0.8934201
f0b7c362,0.37600395
9c36083a,0.46582592
00247e48,0.3331901
99064331,0.00025689602
fb023b97,0.7206327
834a13a2,0.008869708
b4fb7c3b,0.97593856
cccc91e5,0.002728641
e777f5c4,1.52008e-06
8a367850,4.387056e-08
01aee49b,0.77345365
09a3f3cb,0.97167206
b7837a99,0.421221
0e5c18fe,2.3140783e-05
433d92a6,0.0049470067
d8c1c90e,0.21152422
5cf350ea,0.7537282
9e6adfeb,0.007452011
398c373b,0.0010261536
8e1cb96b,0.3190529
c0ab7de5,0.00022011995
b7519f43,0.591342
54d7929f,2.6446814e-09
222a4407,0.45581028
4cd8d439,0.26083082
ac31d9e4,0.640549
0c51475f,0.9953158
926b4b5d,0.63337564
3072aeb4,0.6692161
5508aabc,0.0042589605
7ff080c1,0.56071573
c8137158,0.00083342195
73f4c54a,0.91191804
0ab19c8d,0.7926347
57c090c7,0.50631887
b3f4d7c8,0.8444615
d4a81cf9,0.885209
497c4ff8,0.09352252
8949311b,0.6774497
d4f17d1d,0.006393194
cbd015d6,1.2284094e-09
4ff7d773,0.580307
5950d2f6,0.11675534
f0b4c564,0.747081
4727e088,0.736091
2c9b195c,0.6137357
04c441b0,0.5624401
9f1e2246,0.44510823
3bf56119,0.2748744
385033f6,0.29861784
1e14e9eb,0.8306326
4ec14d05,0.91263616
d16ffa50,0.43481052
6f2147d7,0.026453823
13540275,0.8692144
280aaa6c,0.87483406
63d6fcf6,0.35938853
e1130afc,0.69197273
8915b349,0.57237947
02cb6179,0.9081935
816084ef,0.5291149
e83e27ef,0.29800722
9928b6cb,0.11654019
398c44d5,0.45527393
4e9944c8,0.21725255
ade738c7,0.08823678
df106f1f,0.8338279
707c42f2,1.19771535e-08
c7d6c968,0.8535749
2f62a2d3,2.2019014e-05
58a62136,0.039699942
8e16308d,2.4010536e-08
10d97d10,0.014943838
862a2dd5,0.6566277
45d7cd09,1.6807735e-05
daef67d6,0.50254
40b9f916,0.005163729
c17dc729,0.7698897
d008e04f,0.67041796
a5a6fe15,0.8340676
e9ce7834,1.626423e-08
518a5aeb,0.6907305
fd6e49ab,0.06731859
35ef2d54,0.8056066
be1f3e73,0.6456356
013825b7,0.72409093
c48b752b,0.54212105
a0f39ace,0.98187476
800aff52,0.0030480921
e0eb259a,0.26408282
404bdcc5,0.8917167
9be770cc,0.035842806
e002bdfa,0.27153915
511f8764,0.80975646
d41e40d8,0.5754962
ff846aa6,0.52042735
c261a419,0.07129875
c3358fec,0.99630487
62972972,0.95203537
3f15e6a3,8.265556e-07
f239dd72,0.03466767
e9d815ef,0.20111471
568085b5,0.00019326806
80708782,0.32251632
a578b01b,0.52412933
04b81012,0.021275848
3fbd3a3e,0.4562109
536bc047,0.91827506
6905e82d,0.26671153
352b0ab0,0.82714695
205506f4,0.99999344
b4075da1,2.0903819e-11
0132c59d,0.7754533
5c471255,0.60232383
b9ee0383,0.4758875
aee38fe1,0.9915942
93eda776,1.508501e-06
d65ee363,0.9680202
7e6785d9,0.028244078
c006cf82,0.9982058
197f9050,0.6761319
efce51fc,0.0010268092
d8dd1b33,0.9687401
ca5bae71,0.06824878
66eba58c,0.5182165
e080fee1,0.06830132
9626a2b5,0.7380673
c0298b7d,0.5983574
80f17a8d,0.0002848804
fefe71e5,0.12437689
92a45990,0.48249224
8e922071,0.6125026
d5952199,0.0028380454
3c56cf59,0.8611045
5b677f30,0.97907877
70986e85,0.5993377
ee110bda,0.4457312
e7b4d317,0.6004131
f59f29f5,0.2554006
3d1e179e,0.09791538
4e9c76d9,0.6482019
5b5d407e,1.7684515e-08
bb4d8184,0.62546957
5f5ad493,0.77408886
a304ae2e,5.459449e-07
ac337f79,0.08291432
e00e495a,0.25064823
71477bcf,0.17808399
22ed2916,0.6491029
05fdb1ce,4.4407082e-12
4c5e56dd,0.01988092
fab2df1f,1.0510604e-10
afe6a1d1,0.86480963
fa03ba13,0.59826374
663dd2bf,0.4763123
5d3aa488,0.0060893
11d63814,0.9723495
11ac5623,0.9371418
dd28b028,0.0017468631
bf244975,0.59315157
6a2fe659,1.8925792e-09
bd689e7a,0.7030768
a7b21484,0.41422153
06626706,0.9985711
2fcb2613,0.70871216
1ee7f506,0.9704242
c462096f,0.22529826
59b91711,0.72087306
148ad313,0.3086971
a04c148d,0.83685243
142d14f3,0.9802193
0dccef06,0.8961339
bf9dea3e,0.9461901
121ec728,0.9999999
25ea1800,9.137409e-07
024bed49,0.64290524
771a9bc9,0.38861418
8b2562e0,0.534974
fefe0db6,0.00071915984
a6cc8fa1,0.48536372
fe33ce5b,0.13355523
c11a6fd5,0.7297372
69152132,0.87707496
dd54beb5,0.8381258
46d8944e,7.198484e-09
f278cc6a,0.7095976
9cba91e4,0.015870601
37e80ad8,0.008390069
6247d06a,0.6525975
0bb564ea,0.73270285
f8802638,0.6847222
cb77c1d4,0.82558507
edcad79c,0.19861192
ade84952,0.0027819276
e9a4a8f7,0.020320565
8c3c9c0b,2.0099062e-05
c105af7a,0.13131356
64a96816,0.20253655
d435722b,0.006005943
f8c2c17d,0.090892434
30b0c5a1,0.3538875
a241eee2,0.8302283
577af3a1,0.66928196
b1e49a9f,0.5857929
49eff60f,0.88892335
171ffc36,0.62603736
2dbb2931,0.6269419
851f9ad8,0.0005815029
ef787241,0.0073128045
3ed46d9b,0.35691065
61a96458,0.03471169
a0eb8b65,0.36543822
8058e7e7,0.6756325
5d0969c3,0.7475019
06dc5d13,0.9256504
614d8fdf,0.0022129416
068ace8d,0.6219772
55bd7491,0.7506017
59db8d78,0.62762624
ee9ba395,0.12512487
3833c332,9.927658e-07
f9c56480,0.7161553
35041821,1.8198624e-07
67426d52,0.11828476
f2eba496,9.4473956e-11
cfc6b272,0.7181369
be6e6157,0.0021823049
060762c6,0.99159247
28e5c819,0.53053236
165b73a3,0.48967236
1a16ebf2,0.96202356
c76353ea,0.14708388
c56aab52,0.24041212
19ba105e,0.02222991
4ccf1d67,0.49913397
d3f00ca5,0.009367466
dc366696,0.7238071
11ddfec4,0.50199753
71036847,4.387176e-18
9108a260,0.11752817
812d2c7d,0.8820096
601d54b4,0.6385944
2a21ddce,0.64882475
e03f632f,6.874884e-07
27c1c4f4,3.7513282e-06
9929fc67,0.20924851
cc5b496e,0.0022491813
9ec5c0b5,0.026250273
5fa292a8,0.5556377
d0e35d53,0.62993824
cfc89ddf,0.7316609
fd3916f4,0.7789146
019ab715,4.0594295e-16
d0a7830b,0.66326195
2e1acd63,0.6844202
c5810152,0.59034216
8dae1e77,0.14279461
afe44c59,0.48289493
ac640b5a,0.074303776
5c47f5bc,3.2384378e-05
2e5e1053,0.0011936426
e30d5450,0.47362125
0de92cf0,0.011852652
e97daf2c,0.957167
5bcc2bf5,5.66737e-24
d347d81e,0.4376107
2799f5cd,0.80802536
ce4b96f7,0.00026401877
a6365299,0.36577034
6eb86fb2,4.433391e-05
d1384eb4,0.83341014
66c3ab6a,0.8221868
9be981c9,0.9485178
e5fc3dd4,0.6830388
fd3f01fc,0.84857285
5fbb0aa0,0.9668467
6968f510,0.00096842647
7509aad8,0.91663164
9cf9c8ce,0.73448
157c589d,0.14341486
fcc51d2f,0.17108634
6852ee69,0.34579185
8a388b27,0.52825886
e3b1fdd6,0.3524522
1d644f91,0.4655901
893a7d79,0.62715083
9ef2d53f,0.36989218
eaea1243,0.85995376
2d210670,6.570225e-06
b04329c3,0.114910096
1d88e97d,0.6707289
e5c8ae65,0.8429909
841810cd,0.19717601
187a1e4b,0.35953414
24f8bc83,0.58935446
071678c5,0.751287
3121517d,0.53900576
62db6263,2.3209704e-08
4b6fe0a5,0.86931944
016588cd,0.5306452
e47db8cd,0.012556702
6009575c,0.038527995
59d093d3,0.5515977
b3edce17,0.98831785
77cb2808,0.23544106
b318189f,0.6347933
eb804bc3,0.91018355
27af98c1,0.6447345
75bbd171,0.122985005
26a7450a,0.5928914
9f96c645,1.6383601e-12
f295285a,0.81242776
1861ae59,0.02013129
320e2661,0.0004931092
48b64c84,0.0069055557
596115ad,0.55217165
24c5d2ad,0.29415834
513481e4,0.6138791
679ca3d6,0.50018644
550511fc,0.44295287
33ad621e,0.5422678
a7cd4c8b,0.3644448
942ce002,0.75525534
4a33d600,0.08400288
52512da4,0.12605354
199d9dd5,0.0003671348
910c7a11,0.36301303
2dc4b47e,0.0028598309
067c0baa,0.8434943
66ec0485,0.004181415
93e203f1,0.9583335
1eae71e0,0.6034858
9a320603,1.4002018e-06
97c75edc,0.38723752
e3a3993c,0.68143857
03647606,0.89382446
b5758e75,0.68203884
cb341897,0.3608616
80a1d2ad,0.96499264
f2afc45e,0.16318509
e2e037d3,0.9681927
d8513bb1,0.97629803
2bb05740,0.8596347
568eee1e,0.7573382
48073219,0.01701656
52770a14,0.48594043
bb78aa77,0.82937175
d2041d74,0.54420817
0c650b7b,0.26893795
3ed634b4,0.57797515
4e7ef4d3,8.991334e-06
dc676914,7.462713e-06
9ef182ba,0.15861946
19456254,0.3013329
45c7e999,0.3248323
1e5f187e,0.37242293
8372c5dc,0.70475185
0a113574,0.78269714
22ac144f,0.9507642
82a0baaa,0.78198016
fb9c0a38,0.9533595
586d1724,0.010917932
42491e8b,0.8302325
32d8d667,0.3462236
2d658824,0.5098912
79e58200,0.81688905
50e426df,0.2619689
71d908c0,0.0018585324
1f275072,4.0686317e-08
a1bb2901,0.019169748
6c99ed0b,0.7306075
d8216f4c,0.082730174
ebb34ef7,4.489942e-09
0a71e0d1,0.0010561049
3bebe07a,0.6076111
0de67b1a,0.62816083
7409fd1a,0.16918302
1e27c8fd,1.7477249e-12
65cfde78,0.0016311705
ab7841b4,0.37795037
f5064f4e,0.65139425
57457484,0.9483502
5492eb34,0.023463398
78dfcd52,0.03384298
7dcfa04d,0.37345463
0f7ccad8,0.40400213
730b2296,0.92588603
c1f05b03,0.29118818
265ced3a,0.45376602
92f976d4,0.60416037
2ac16805,0.910845
b2de0386,0.65013707
898f0d27,0.6289082
b6d290df,0.8124018
64bc67c4,0.65468705
e54ee68e,0.7293613
5f14e447,0.010786712
9c736f77,0.4734374
328fd096,0.8794192
e8e9dfc3,0.44140875
a3a85eeb,0.31632945
d4b96d3f,0.9132143
bb255043,0.0028254688
8696136a,0.49692717
be23ea08,0.74537754
777d00a2,0.03295988
bc8d3476,0.012712121
f6f8857d,0.72275627
c57f13ef,0.18951708
7aa6b7a3,0.6125636
512c569c,0.48470402
48b1c243,0.43828008
75ff94ee,0.005089581
c60f051c,0.97520804
032b1bda,0.08034524
77531032,0.047581345
06210232,0.033406228
d7418c1f,0.708437
e2e957ba,0.61560506
566b0a76,0.010199189
7c6691b5,0.0016507804
990a0ecd,0.99738574
16914cc9,0.021143913
e78a6709,0.5528281
98aa34a8,0.39510018
1908cc60,0.48648128
81946709,0.59533644
2fd07377,0.29879206
d5c0e0d7,0.42626742
58ec0c92,0.19574293
3aeb362f,0.6307563
147d59ab,0.22063509
e0829262,0.82035804
8b86d83e,0.5761576
9a350af0,0.17689908
aba1b542,0.00011930005
b0112ad5,2.3035149e-08
4ea094c0,1.0904101e-05
74964450,0.76679707
e4a06bc9,0.9836128
245ef22c,0.6858553
828460e1,0.6711204
fcbdad05,1.6047055e-06
50ff69e1,0.9071865
28cf2057,0.002320528
8ede8c69,0.32049447
323458ef,0.6301724
3c002c59,0.0021699667
24e5b88f,0.83233845
a09d9139,0.70705837
d0b1be68,0.19860789
bcd22f87,1.9583675e-08
f90b1c41,0.9785454
f14f533a,8.987853e-06
acfaa4ff,0.39534307
78e7617b,0.82177323
febe6575,2.3085757e-17
5cd96fb8,0.85371625
88027f9c,0.82681644
388dd3bb,0.08424392
8e6cf4d3,0.69799626
0b2daf85,9.8812505e-09
63f51c56,3.847857e-05
5b6305ad,0.20757857
241c50cb,3.2296093e-08
495a6ed2,0.0046274364
b04bf998,0.96691394
c55e7096,0.25632304
2c9d1b48,7.917803e-13
e20a003b,0.4773253
33725817,0.8386523
fe05fc09,0.1625036
b9022c8f,0.36158383
b5abb620,7.4841126e-05
e62b3eb0,0.068734676
95812205,0.48678845
209f8e41,2.4023723e-16
9bb3cd44,0.60581154
86bf6810,0.7849715
919cb6af,0.6448395
8cabc104,0.50428927
ca5fec7b,0.99831855
01e7f145,0.4823738
d2826f8e,0.0071502626
e584f028,0.19656983
4bdcb525,0.23956025
6b2bc3e9,0.521899
7a523e74,0.0003825426
1c3a420c,0.45483285
8b383772,0.056700885
c420c42d,0.98978466
f0326766,0.5095422
d67ae313,0.04998648
7a00e52a,0.89529943
fd60ce30,0.9367242
d0de0afb,0.6045938
5dab3243,0.7878357
e82b326f,0.84854764
96ca682f,0.45692995
e7ba2cd2,0.015054047
47f2fbed,0.010970503
faac6b8d,0.9395958
2eb785f3,0.01822868
95f440be,0.92080444
e735e243,0.5341643
bd83f233,0.575083
e2315156,0.7503439
07945467,3.675913e-19
256daf6a,0.025868803
70801a8b,0.9999863
518578cb,0.9044646
5e630a80,0.8893957
b2df2187,0.62674546
ff32d7dd,0.5094372
5144d458,0.9991917
f9f973c1,0.74208635
ac65b2c5,0.89558375
e5cece41,0.006068021
cc9ca990,0.8751748
2b771726,0.06621665
fcea895a,0.96673113
fd477a03,0.43503803
4aa26de8,7.207728e-06
9a842704,0.715216
b1bb19c4,0.00015068054
fc46a862,5.517646e-21
e43d659f,0.5865193
f344be4c,5.576719e-05
31671342,0.4308989
4d67ed4e,0.37567228
1dd1c8e2,0.5086878
ab08e37e,0.66670555
c2924cd3,2.5284728e-05
fde48cdb,3.839222e-12
3c7c170d,0.409798
ebeedf33,0.7912457
6235d8b4,0.7675338
73a8162b,0.04589984
b37e2349,0.83943474
0dbc58b1,0.006917596
14741b3d,0.78318775
fe1f82c2,0.79557276
9a75c053,0.6564029
581d8a32,0.00039210916
eedeabd8,0.6078634
2208fecd,9.704932e-08
b68c71e6,0.02148518
dea2cdb7,0.87000763
ff3401e1,4.6549276e-10
5ccfa32c,0.8447125
15370256,0.8582326
d81a82c6,0.579117
c78671c6,0.6632688
7fbf3fc8,0.7856263
de8159e7,0.19456026
efcca249,0.99876076
c3cdfd7c,0.15717992
1fbae11c,0.66645306
a78197b9,0.9850544
9510487f,0.0008697808
11f770cd,0.0044418275
d2401c84,0.003714919
781d4a78,0.6912523
236f4be5,0.9443387
df56ab4b,0.36977908
ea825acf,0.853421
cf992e29,4.215626e-09
66750962,0.19518676
fa423857,0.1589837
d6889deb,0.33606702
e62ff090,0.00012272544
47acfd80,0.01193279
b9f5efc5,5.4048473e-07
1a2a1f7f,1.8043985e-11
e8067065,0.713307
db61755b,0.6025502
c97e4c01,0.54953945
02538d0d,0.31653935
9930fe8b,0.860095
1e053314,0.6061648
247e0650,4.1815458e-08
a4eb05bf,0.9999616
66ea133d,0.17517582
3220362c,0.7300026
67162075,1.2720511e-12
5af75025,4.9784167e-06
5dd87bb9,0.7595216
010dc181,0.56417495
40dbd0a9,0.49651694
0c10fd9e,0.5517427
39c38975,1.5116873e-05
20f60e12,0.2848019
4fb6e67f,0.02556932
d7d3e9fa,0.72991693
787d0e9a,2.3192136e-08
7d92a013,1.6577102e-05
65f79253,0.020876229
a20dfd11,0.0045485497
c04f50a0,0.47875315
a007e147,0.8632697
80e35877,0.75644743
e3631e6a,0.9601796
684fd7ec,0.0095716715
9dbdb2b8,0.6148325
1768e4bb,0.46623528
d84884d6,0.409653
838a14ae,0.74457496
6e007f95,0.13334736
6e0c3725,0.21591142
d4c5252a,0.0007801056
209cba64,0.7951849
1df44a05,0.6165904
d925c0cc,0.5377519
85981d62,5.141094e-08
18b93e7f,2.110146e-12
4936bb64,0.5838651
d57686b7,0.018164158
0d6d23b5,0.6484899
3859bfa4,0.6623309
2cfddca9,0.5048184
32eebbf8,0.512133
79c40371,0.34989148
f7f432f6,3.5010085e-05
d50e3a56,0.008610368
b63bbdee,0.059843212
de327375,0.57987744
43a0d395,0.06432217
db465006,0.61261266
44809656,0.08318925
3c72f288,0.7740849
3f449132,0.89798564
ec5d4a58,0.7410281
49d62856,0.56790936
b80fb15c,0.8282679
368e304e,0.41564614
f19bdd74,3.1154657e-05
b55e823c,0.9998529
89dd11b9,0.005281359
4286352d,0.0001373589
4b10a9dc,0.00049853325
3bdbb13c,0.029987186
7e9f355f,3.8845025e-07
f420301b,0.2844458
4e3c03ff,0.001204133
3227e0ba,0.7648622
d12d7771,0.9872315
6616970c,0.46291164
186ea788,0.48012626
42867a33,0.9577273
7ed03e02,0.513219
f24ce309,4.9685724e-07
18d7021a,0.00044959784
9a18807f,0.02132669
a94b079b,0.11194378
255c4f02,0.00093877316
93ba10ba,0.8457996
95567789,0.025280237
bb09a45b,2.4241387e-09
a972a7db,0.6444737
2bd5da67,0.054436952
7a43c51d,0.77438295
29adcf10,2.9175044e-05
6742855f,0.047064334
d20e49b2,0.54694927
9f81771e,0.0077489316
de27fefb,0.41354123
d18f6f0e,0.9880445
69973737,1.0
76509472,0.5518844
57157f35,0.3002084
72f5cc06,0.8172371
19982389,0.48714507
4ed21d3b,0.69774127
5a0ca890,0.62997293
65ea29c4,1.6925146e-06
b4f11fb6,0.92455494
8836e0c8,0.053197235
30456db6,0.93791854
19174e69,0.6328914
8baa045a,0.39820716
bfc86919,0.99521756
2f93bac6,0.97062695
c44960f2,0.9220115
b660e80e,7.55595e-05
76411374,0.58429027
839bbcfe,0.56433415
bc8c483e,2.8469579e-08
d9577013,0.9810974
b47fc3d2,0.54055035
a57ef2a1,0.4571996
d6908d52,0.025631934
99814ee7,0.49818116
0b6c4509,0.77693
095f1797,0.16261059
7dd828c0,0.39554366
764b4e82,5.5676807e-14
91ef8a0c,5.279092e-10
a91ee052,0.9233119
a01318ab,0.3915898
325ad084,0.09832382
2ceb258a,0.5655363
a969eea6,0.99999905
1a538ed3,0.00027006865
65e14f46,0.6779937
77c165c3,2.0531639e-10
14c60c1d,0.97077256
630360e8,0.93391305
8d7026fa,0.59646034
13964a63,0.4236685
d0155b0f,0.00033456087
46afff48,0.65802
4868f534,0.53760743
26743a5c,0.7123903
ad50aaf3,0.002008766
89cc4fce,0.00087600946
715785e6,0.52751875
3d28a858,0.74620354
ba36851a,0.52233595
51ecc6ab,0.03451374
b1ec4727,0.69776434
040c5d78,0.00013890862
a8a77c55,0.4081646
32f51fe6,0.0022148192
8ef7a06b,4.469163e-09
838fafac,0.00027778745
7d0b89b1,0.33855838
7d9636c4,0.5470444
8d37529b,0.9979424
5fd612ad,0.7047616
323ca98d,0.7408941
842d7d88,0.8865974
c7529197,0.70289016
3235b7ca,0.5113399
2436a25b,0.56904495
e6d8d670,0.0008511543
1c5a5a1f,0.073905855
1c1d6c80,0.7655473
9579aa49,0.4124623
aeb95ac9,0.802604
db172beb,6.2898376e-05
ae2a516d,9.448262e-07
63e579b1,0.2829399
a49b42ff,0.47035196
99fb914f,0.93779665
d86b48d1,0.0036782622
6bca064a,0.60555243
d3bc5515,0.574084
ded30e1d,0.17761707
d88e4b44,0.1993384
6f688a3c,0.2759621
a98dcb63,1.3215698e-07
6d9d1eca,0.2995283
51924408,0.03269139
a8f910bb,0.868912
7f12814f,0.5084993
cdcdc401,0.6107051
5dea100e,0.5879819
04738deb,1.4286852e-07
e4064b10,0.030959696
c84df9ea,0.714647
ba8130e2,3.4126764e-08
7535f0cd,0.10552773
c915f66c,0.0049181283
f0c360e7,2.597161e-06
fed2396a,0.45424122
5d58a277,0.99616677
21279402,0.69886404
873d8adc,0.6723738
2fb68d77,0.5851333
8fb1a67b,0.7427341
fe8c6150,0.00024291873
c00db5d4,0.60525846
2e3a38d3,0.50865763
38464042,0.7836043
58d4e224,0.050343096
a7bfbc2a,0.00016370416
9cdcf947,0.8474866
6c610fd4,0.5124278
50fd58f2,0.52586377
b093a813,0.6211295
28f4e51e,3.3773904e-05
2d01ecdc,0.7293534
290992c4,0.24291325
e0f83a9b,0.842658
7cdbe05e,0.92726845
2a33464b,0.68513495
84521f2c,0.94639975
a1d7e535,7.740297e-15
f77a2b74,0.0025894344
f2c5216a,0.64254755
b516302a,0.8005732
564266ec,0.77731836
56d23ee0,0.45369568
8c9971b5,0.9930868
fe75e357,0.61674327
cfab3237,0.00042429566
f7258c56,0.08260137
e79cb5cf,0.09066382
efbb58a0,0.6758566
ff8d6575,0.073643506
cf6d0221,0.94581366
b057a3cf,0.5716816
d7aa3d66,0.85394907
db1b3f2d,0.044597328
9cfd7cd3,0.9006623
0dc59065,0.1614424
f2742949,0.7998702
cfa8905d,0.011559933
6bc7bb68,0.77705693
df228195,0.34777075
92b3fd07,0.72010106
99181903,0.58632004
17b47421,9.9439654e-05
54c58af0,0.8817045
c533141a,1.4784347e-07
3a89f639,4.5353622e-07
2b9438cd,0.98010135
de0fc4ea,0.5490637
d0b4812d,0.56312084
5ab3daa8,5.119994e-05
3a205fb9,0.8016076
81d06d13,0.35628086
5b155890,0.24664178
b7332f47,0.54652876
13a49895,0.35452527
a9dcaf7e,3.653411e-05
daccb199,0.7101666
0a31aaec,0.336933
effc32ab,0.75309193
b9b1d1ae,0.91719425
837567b0,0.00067186356
76364052,0.93942815
614324a1,0.47864175
3b20239f,0.8668988
49054d2e,1.0716616e-05
59eea5d5,0.5701598
eaa8408c,0.6709565
3b3369f8,0.5657602
06f7cf48,6.7634373e-06
99cae923,2.732406e-07
c2b732c8,0.4138908
5652b0eb,0.968855
033f2509,0.68805856
d32b7520,0.63973385
86bfefc7,0.017233342
3279d1d5,0.63228947
22221e9d,0.56636345
9bdc1896,0.35893875
49fa8e72,0.59765863
d911954a,0.0166018
16fcc6f5,0.055835098
b5e8f248,0.5583705
10f410ba,0.94937015
fb702ee7,0.1338301
a162448e,0.06166774
2e757023,0.75508523
877bcc05,0.7187419
0dfcd873,0.9461129
c4e06675,0.028024048
a1c03878,0.26113027
d187d757,0.6414947
967875e8,0.8712146
7fe478cb,0.64866793
d43aa540,0.11127645
964acdef,0.048639
d7ecc1b7,0.49223164
a5b32893,0.79126704
5b68a817,0.15739003
8f374224,0.5541742
8deced1c,0.033743024
c5959db1,0.7661752
d3c61d2b,7.270077e-05
f4cb6420,0.2656317
18b8670f,0.0024558008
777d03d6,0.85057867
57b18759,0.00767833
4843496a,0.80763686
6156c963,0.64396954
73165630,0.73280334
53c49cf8,0.13017148
1f2e9806,6.371911e-05
5addc113,0.29159942
35d2fbc5,0.7394904
3a451e5b,0.69424576
59b9eb6e,0.59114075
f8669a86,0.47666883
fa3ff835,0.020601869
6e7e427b,0.5934396
8b05e1a1,0.5137744
ad3727d3,0.5700668
8965e560,0.5985191
821e0c31,2.7181557e-05
2b33b417,0.21547422
acc4dd50,0.8005498
4a0a5cd5,0.73207885
21aa40fc,0.85637057
1d91bf6e,0.15780076
923910f8,0.00041642785
54c012c3,0.5835552
00d366d6,0.83197457
278627ff,0.82454133
1372a58e,8.801577e-05
4b4247a5,0.8030069
0c496d3a,0.811153
d6774ba7,0.007896215
814bc35f,0.76274085
36497217,0.12295768
c9a9bb5b,0.99247265
ac07e085,0.026483804
f806ebf1,0.6020875
bd9dd604,2.2028693e-11
3679bbf9,0.33991915
db1343a0,0.13803953
679dd63b,0.4646384
43eebf55,0.051081806
74e2d160,0.9027496
e09bc632,0.77548814
1b2227be,0.067237824
989685c7,0.24246797
05ba66d2,0.8348551
ed366c4e,0.2657169
954f4238,0.0122228265
21f4f395,0.55529463
127bda37,0.9250221
ca5c432e,2.2174216e-05
4429971a,0.9881419
a6179f95,0.0006121397
d0d5165e,0.83389974
fe3f7d13,0.36421013
66be84a3,0.10918808
154d8985,1.0053029e-08
27260e05,0.14276072
6c37d4ca,0.22032452
69a6b224,5.7547386e-06
9d37a1ab,0.6125916
5998bcf9,0.5887195
1198c02c,0.494483
9b7c82ed,0.05632487
4b335d8a,0.7146361
9655bde5,0.001119703
2df55cab,0.1348514
97c45082,0.13240793
a8ad8cd3,0.6712715
591b8504,0.6331082
4cfc4b39,0.16011828
cf87475a,0.58362746
ea222d2d,0.85085416
f1266956,0.034056097
c3bf1074,0.6301352
92633d3e,0.37983516
bfe11458,0.16879341
f142d550,0.67091715
03942109,0.23687008
9381009e,0.50330436
db9508e8,0.5853446
dc61215b,0.0068976283
d7b962ae,0.7007799
ac883af0,0.5664491
a18d0c4a,0.7476827
4b656126,0.5360094
6adfd15a,0.9387425
5ebfa034,0.45776418
3363e0db,0.9771787
852a432a,0.6675769
6fa80d7a,0.74430776
569c4651,0.33355057
57422abf,0.5020094
64c1438f,0.0030390918
0f7a771a,0.5900878
cf68a502,0.60962486
ebc580bb,2.18947e-14
17d13500,0.46475333
f1565d79,0.5751769
e5ac1d27,0.003538102
62339204,0.0056043267
49807b4a,0.99583113
8935c7e2,0.0041871965
a561f2b4,0.24612048
04387235,0.00024157763
04aac344,1.6924008e-07
54063004,0.0020182133
1b5e08dd,0.22155741
6968282d,0.7127465
281524f9,0.49697626
fd553fc8,0.55690426
e45f0b13,0.051622957
b34a4ca2,0.15833229
0dcd8be5,0.31906146
c90f547a,4.943253e-09
4c34de66,0.5400468
a47f4d0f,1.4299983e-12
2a317a41,0.87416196
b64c8598,0.92128724
2bdbb188,0.8469306
ccc89b62,0.5523801
645ba2a0,0.6675997
09e8a5e5,0.014592975
be3a1e7a,0.06713858
92d0180c,6.850669e-05
2e8ae485,1.5021069e-06
007f8195,0.9077692
2bc2e785,0.7922652
baed3d4d,0.44933236
fe9848ab,0.8560002
426619f5,0.62107813
6d129e11,0.705127
906e6124,0.2946207
d96aba17,0.9838517
2d18a140,0.5179183
4b6c1a2b,0.49960825
da62caad,0.9999601
5a0cfeff,0.56254435
befbb68e,3.4527977e-16
cad3b152,0.77945316
d79fa5f7,0.86923206
7462cddb,0.80503404
0097d47d,0.9051676
68d6335c,0.314506
9f81549c,6.23486e-08
638d49b9,0.72042996
51a50ebd,0.3821745
95131535,0.1086258
3c470d57,0.37273583
845a97f7,0.63144726
feed4566,0.1297616
fb6a5915,6.925614e-07
4d47e42c,0.09481785
930bcf1b,0.6811908
69aa8b45,0.18197906
14c07f0b,0.53746337
90e44340,0.07657695
1b8f6a9e,0.23279482
3552689b,6.9175644e-06
087c5094,0.01652664
087e1232,0.7337743
321e2099,0.85023177
e08939b8,3.9980557e-09
e624f417,0.7852799
93291138,0.6586322
9c3c7962,0.51265657
